id,churn_probability,churn_probability,logit,,,log,cp,case,,,,,T,F,
84452,0,0,TRUE,,,1,0,TRUE,,,,,,,
84453,0,0,TRUE,,,0,0,TRUE,,,,,,,
84454,0,0,TRUE,,,0,0,TRUE,,,,,,,
84455,0,0,TRUE,,,0,0,TRUE,,,,,,,
84456,0,0,TRUE,,,1,0,TRUE,,,,,,,
84457,0,0,TRUE,,,0,0,TRUE,,,,,,,
84458,0,0,TRUE,,,0,0,TRUE,,,,,,,
84459,0,0,TRUE,,,0,0,TRUE,,,,,,,
84460,0,0,TRUE,,,0,0,TRUE,,,,,,,
84461,0,0,TRUE,,,0,0,TRUE,,,,,,,
84462,0,0,TRUE,,,0,0,TRUE,,,,,,,
84463,0,0,TRUE,,,0,0,TRUE,,,,,,,
84464,0,0,TRUE,,,0,0,TRUE,,,,,,,
84465,0,0,TRUE,,,0,0,TRUE,,,,,,,
84466,0,0,TRUE,,,1,0,TRUE,,,,,,,
84467,0,0,TRUE,,,0,0,TRUE,,,,,,,
84468,0,0,TRUE,,,0,1,FALSE,,,,,,,
84469,1,0,FALSE,,,1,1,TRUE,,,,,,,
84470,0,0,TRUE,,,0,0,TRUE,,,,,,,
84471,0,0,TRUE,,,0,0,TRUE,,,,,,,
84472,0,0,TRUE,,,0,0,TRUE,,,,,,,
84473,0,0,TRUE,,,0,0,TRUE,,,,,,,
84474,0,1,FALSE,,,1,1,FALSE,,,,,,,
84475,0,0,TRUE,,,0,0,TRUE,,,,,,,
84476,0,0,TRUE,,,0,0,TRUE,,,,,,,
84477,0,0,TRUE,,,0,0,TRUE,,,,,,,
84478,0,0,TRUE,,,0,0,TRUE,,,,,,,
84479,0,0,TRUE,,,0,0,TRUE,,,,,,,
84480,0,0,TRUE,,,0,0,TRUE,,,,,,,
84481,0,0,TRUE,,,0,0,TRUE,,,,,,,
84482,0,0,TRUE,,,0,0,TRUE,,,,,,,
84483,1,0,FALSE,,,1,1,TRUE,,,,,,,
84484,0,0,TRUE,,,0,0,TRUE,,,,,,,
84485,0,0,TRUE,,,1,0,TRUE,,,,,,,
84486,0,0,TRUE,,,0,0,TRUE,,,,,,,
84487,0,0,TRUE,,,0,0,TRUE,,,,,,,
84488,0,0,TRUE,,,0,0,TRUE,,,,,,,
84489,0,0,TRUE,,,1,0,TRUE,,,,,,,
84490,0,0,TRUE,,,0,0,TRUE,,,,,,,
84491,0,0,TRUE,,,1,0,TRUE,,,,,,,
84492,0,0,TRUE,,,1,0,TRUE,,,,,,,
84493,0,0,TRUE,,,0,0,TRUE,,,,,,,
84494,1,0,FALSE,,,1,0,FALSE,,,,,,,
84495,0,0,TRUE,,,0,0,TRUE,,,,,,,
84496,0,0,TRUE,,,0,0,TRUE,,,,,,,
84497,0,0,TRUE,,,0,0,TRUE,,,,,,,
84498,0,0,TRUE,,,0,0,TRUE,,,,,,,
84499,0,0,TRUE,,,0,0,TRUE,,,,,,,
84500,0,0,TRUE,,,0,0,TRUE,,,,,,,
84501,0,0,TRUE,,,0,0,TRUE,,,,,,,
84502,0,0,TRUE,,,0,0,TRUE,,,,,,,
84503,0,0,TRUE,,,0,0,TRUE,,,,,,,
84504,0,0,TRUE,,,1,1,FALSE,,,,,,,
84505,0,0,TRUE,,,1,0,TRUE,,,,,,,
84506,0,0,TRUE,,,0,0,TRUE,,,,,,,
84507,0,0,TRUE,,,0,0,TRUE,,,,,,,
84508,0,0,TRUE,,,0,0,TRUE,,,,,,,
84509,0,0,TRUE,,,0,0,TRUE,,,,,,,
84510,0,0,TRUE,,,0,0,TRUE,,,,,,,
84511,0,0,TRUE,,,0,0,TRUE,,,,,,,
84512,0,1,FALSE,,,1,0,TRUE,,,,,,,
84513,0,0,TRUE,,,0,0,TRUE,,,,,,,
84514,0,0,TRUE,,,0,0,TRUE,,,,,,,
84515,0,0,TRUE,,,0,0,TRUE,,,,,,,
84516,0,0,TRUE,,,0,0,TRUE,,,,,,,
84517,1,1,TRUE,,,1,1,TRUE,,,,,,,
84518,1,0,FALSE,,,1,1,TRUE,,,,,,,
84519,0,0,TRUE,,,0,0,TRUE,,,,,,,
84520,0,0,TRUE,,,0,0,TRUE,,,,,,,
84521,0,0,TRUE,,,0,0,TRUE,,,,,,,
84522,0,0,TRUE,,,0,0,TRUE,,,,,,,
84523,0,0,TRUE,,,0,0,TRUE,,,,,,,
84524,0,0,TRUE,,,0,0,TRUE,,,,,,,
84525,0,0,TRUE,,,0,0,TRUE,,,,,,,
84526,0,0,TRUE,,,0,0,TRUE,,,,,,,
84527,0,0,TRUE,,,0,0,TRUE,,,,,,,
84528,0,0,TRUE,,,0,0,TRUE,,,,,,,
84529,0,0,TRUE,,,0,0,TRUE,,,,,,,
84530,0,0,TRUE,,,0,0,TRUE,,,,,,,
84531,0,0,TRUE,,,0,0,TRUE,,,,,,,
84532,0,0,TRUE,,,0,1,FALSE,,,,,,,
84533,0,0,TRUE,,,0,0,TRUE,,,,,,,
84534,0,0,TRUE,,,0,0,TRUE,,,,,,,
84535,0,0,TRUE,,,0,0,TRUE,,,,,,,
84536,0,1,FALSE,,,1,1,FALSE,,,,,,,
84537,0,0,TRUE,,,0,1,FALSE,,,,,,,
84538,0,0,TRUE,,,1,1,FALSE,,,,,,,
84539,1,0,FALSE,,,1,0,FALSE,,,,,,,
84540,0,0,TRUE,,,0,0,TRUE,,,,,,,
84541,0,0,TRUE,,,0,0,TRUE,,,,,,,
84542,0,0,TRUE,,,0,0,TRUE,,,,,,,
84543,0,0,TRUE,,,0,0,TRUE,,,,,,,
84544,0,0,TRUE,,,0,0,TRUE,,,,,,,
84545,0,0,TRUE,,,0,0,TRUE,,,,,,,
84546,0,0,TRUE,,,1,0,TRUE,,,,,,,
84547,0,0,TRUE,,,0,0,TRUE,,,,,,,
84548,0,0,TRUE,,,0,0,TRUE,,,,,,,
84549,0,0,TRUE,,,0,0,TRUE,,,,,,,
84550,0,0,TRUE,,,0,0,TRUE,,,,,,,
84551,0,0,TRUE,,,0,0,TRUE,,,,,,,
84552,0,0,TRUE,,,0,0,TRUE,,,,,,,
84553,0,0,TRUE,,,0,0,TRUE,,,,,,,
84554,0,0,TRUE,,,0,0,TRUE,,,,,,,
84555,0,0,TRUE,,,0,0,TRUE,,,,,,,
84556,0,0,TRUE,,,1,0,TRUE,,,,,,,
84557,1,0,FALSE,,,1,1,TRUE,,,,,,,
84558,0,0,TRUE,,,0,0,TRUE,,,,,,,
84559,0,0,TRUE,,,0,0,TRUE,,,,,,,
84560,0,0,TRUE,,,0,0,TRUE,,,,,,,
84561,1,0,FALSE,,,1,0,FALSE,,,,,,,
84562,0,0,TRUE,,,0,0,TRUE,,,,,,,
84563,0,0,TRUE,,,0,0,TRUE,,,,,,,
84564,0,0,TRUE,,,0,0,TRUE,,,,,,,
84565,0,0,TRUE,,,0,0,TRUE,,,,,,,
84566,1,0,FALSE,,,1,1,TRUE,,,,,,,
84567,0,0,TRUE,,,0,0,TRUE,,,,,,,
84568,0,0,TRUE,,,0,0,TRUE,,,,,,,
84569,0,0,TRUE,,,1,0,TRUE,,,,,,,
84570,0,0,TRUE,,,0,0,TRUE,,,,,,,
84571,0,0,TRUE,,,1,0,TRUE,,,,,,,
84572,0,0,TRUE,,,0,0,TRUE,,,,,,,
84573,0,0,TRUE,,,1,0,TRUE,,,,,,,
84574,0,0,TRUE,,,0,0,TRUE,,,,,,,
84575,0,0,TRUE,,,0,0,TRUE,,,,,,,
84576,0,0,TRUE,,,0,0,TRUE,,,,,,,
84577,0,0,TRUE,,,0,0,TRUE,,,,,,,
84578,0,0,TRUE,,,0,0,TRUE,,,,,,,
84579,0,0,TRUE,,,1,0,TRUE,,,,,,,
84580,1,1,TRUE,,,1,1,TRUE,,,,,,,
84581,0,0,TRUE,,,0,0,TRUE,,,,,,,
84582,0,0,TRUE,,,0,0,TRUE,,,,,,,
84583,0,0,TRUE,,,0,0,TRUE,,,,,,,
84584,0,0,TRUE,,,0,0,TRUE,,,,,,,
84585,0,0,TRUE,,,0,0,TRUE,,,,,,,
84586,0,0,TRUE,,,0,0,TRUE,,,,,,,
84587,0,0,TRUE,,,0,0,TRUE,,,,,,,
84588,0,0,TRUE,,,0,0,TRUE,,,,,,,
84589,0,1,FALSE,,,1,1,FALSE,,,,,,,
84590,0,0,TRUE,,,0,0,TRUE,,,,,,,
84591,0,0,TRUE,,,0,0,TRUE,,,,,,,
84592,0,0,TRUE,,,0,0,TRUE,,,,,,,
84593,0,0,TRUE,,,0,0,TRUE,,,,,,,
84594,0,1,FALSE,,,1,1,FALSE,,,,,,,
84595,1,1,TRUE,,,1,1,TRUE,,,,,,,
84596,0,0,TRUE,,,0,0,TRUE,,,,,,,
84597,0,0,TRUE,,,0,0,TRUE,,,,,,,
84598,0,0,TRUE,,,0,0,TRUE,,,,,,,
84599,0,0,TRUE,,,0,0,TRUE,,,,,,,
84600,0,0,TRUE,,,0,0,TRUE,,,,,,,
84601,0,0,TRUE,,,0,1,FALSE,,,,,,,
84602,0,0,TRUE,,,0,0,TRUE,,,,,,,
84603,0,0,TRUE,,,0,0,TRUE,,,,,,,
84604,0,0,TRUE,,,0,0,TRUE,,,,,,,
84605,0,0,TRUE,,,0,0,TRUE,,,,,,,
84606,0,1,FALSE,,,1,1,FALSE,,,,,,,
84607,0,0,TRUE,,,0,0,TRUE,,,,,,,
84608,0,0,TRUE,,,0,0,TRUE,,,,,,,
84609,0,0,TRUE,,,0,0,TRUE,,,,,,,
84610,1,1,TRUE,,,1,1,TRUE,,,,,,,
84611,1,1,TRUE,,,1,1,TRUE,,,,,,,
84612,0,0,TRUE,,,0,0,TRUE,,,,,,,
84613,0,0,TRUE,,,0,0,TRUE,,,,,,,
84614,0,0,TRUE,,,0,0,TRUE,,,,,,,
84615,0,0,TRUE,,,0,0,TRUE,,,,,,,
84616,0,0,TRUE,,,0,0,TRUE,,,,,,,
84617,0,0,TRUE,,,0,0,TRUE,,,,,,,
84618,0,0,TRUE,,,0,0,TRUE,,,,,,,
84619,0,0,TRUE,,,0,0,TRUE,,,,,,,
84620,0,0,TRUE,,,0,0,TRUE,,,,,,,
84621,0,1,FALSE,,,1,1,FALSE,,,,,,,
84622,0,0,TRUE,,,0,0,TRUE,,,,,,,
84623,0,0,TRUE,,,0,0,TRUE,,,,,,,
84624,0,0,TRUE,,,1,0,TRUE,,,,,,,
84625,1,0,FALSE,,,1,1,TRUE,,,,,,,
84626,0,0,TRUE,,,0,0,TRUE,,,,,,,
84627,0,1,FALSE,,,1,1,FALSE,,,,,,,
84628,0,0,TRUE,,,0,0,TRUE,,,,,,,
84629,0,0,TRUE,,,0,0,TRUE,,,,,,,
84630,0,0,TRUE,,,0,0,TRUE,,,,,,,
84631,0,0,TRUE,,,0,0,TRUE,,,,,,,
84632,0,0,TRUE,,,0,0,TRUE,,,,,,,
84633,0,0,TRUE,,,0,0,TRUE,,,,,,,
84634,0,0,TRUE,,,0,0,TRUE,,,,,,,
84635,0,0,TRUE,,,0,0,TRUE,,,,,,,
84636,0,0,TRUE,,,0,0,TRUE,,,,,,,
84637,1,1,TRUE,,,1,1,TRUE,,,,,,,
84638,0,0,TRUE,,,1,0,TRUE,,,,,,,
84639,0,0,TRUE,,,1,1,FALSE,,,,,,,
84640,1,0,FALSE,,,0,0,FALSE,,,,,,,
84641,0,0,TRUE,,,0,0,TRUE,,,,,,,
84642,0,0,TRUE,,,0,0,TRUE,,,,,,,
84643,0,0,TRUE,,,0,0,TRUE,,,,,,,
84644,1,1,TRUE,,,1,1,TRUE,,,,,,,
84645,1,1,TRUE,,,1,1,TRUE,,,,,,,
84646,0,0,TRUE,,,0,0,TRUE,,,,,,,
84647,0,0,TRUE,,,0,0,TRUE,,,,,,,
84648,1,0,FALSE,,,1,0,FALSE,,,,,,,
84649,0,0,TRUE,,,0,0,TRUE,,,,,,,
84650,0,0,TRUE,,,1,1,FALSE,,,,,,,
84651,1,0,FALSE,,,1,0,FALSE,,,,,,,
84652,0,0,TRUE,,,0,0,TRUE,,,,,,,
84653,0,0,TRUE,,,0,0,TRUE,,,,,,,
84654,0,0,TRUE,,,0,0,TRUE,,,,,,,
84655,0,0,TRUE,,,0,0,TRUE,,,,,,,
84656,0,0,TRUE,,,1,1,FALSE,,,,,,,
84657,0,0,TRUE,,,0,0,TRUE,,,,,,,
84658,0,0,TRUE,,,1,1,FALSE,,,,,,,
84659,0,0,TRUE,,,0,0,TRUE,,,,,,,
84660,0,0,TRUE,,,1,0,TRUE,,,,,,,
84661,0,0,TRUE,,,0,0,TRUE,,,,,,,
84662,0,0,TRUE,,,0,0,TRUE,,,,,,,
84663,0,0,TRUE,,,0,0,TRUE,,,,,,,
84664,0,1,FALSE,,,1,1,FALSE,,,,,,,
84665,1,0,FALSE,,,0,0,FALSE,,,,,,,
84666,0,0,TRUE,,,0,0,TRUE,,,,,,,
84667,0,0,TRUE,,,1,1,FALSE,,,,,,,
84668,0,0,TRUE,,,0,0,TRUE,,,,,,,
84669,0,0,TRUE,,,1,0,TRUE,,,,,,,
84670,0,0,TRUE,,,0,0,TRUE,,,,,,,
84671,0,0,TRUE,,,0,0,TRUE,,,,,,,
84672,0,1,FALSE,,,1,1,FALSE,,,,,,,
84673,0,0,TRUE,,,0,0,TRUE,,,,,,,
84674,0,0,TRUE,,,0,0,TRUE,,,,,,,
84675,0,0,TRUE,,,0,0,TRUE,,,,,,,
84676,0,0,TRUE,,,0,0,TRUE,,,,,,,
84677,0,0,TRUE,,,0,0,TRUE,,,,,,,
84678,1,1,TRUE,,,1,1,TRUE,,,,,,,
84679,1,0,FALSE,,,1,0,FALSE,,,,,,,
84680,0,0,TRUE,,,0,0,TRUE,,,,,,,
84681,0,0,TRUE,,,0,0,TRUE,,,,,,,
84682,0,1,FALSE,,,1,1,FALSE,,,,,,,
84683,0,0,TRUE,,,0,0,TRUE,,,,,,,
84684,0,0,TRUE,,,1,0,TRUE,,,,,,,
84685,0,0,TRUE,,,0,0,TRUE,,,,,,,
84686,0,0,TRUE,,,1,0,TRUE,,,,,,,
84687,0,0,TRUE,,,0,0,TRUE,,,,,,,
84688,0,0,TRUE,,,0,0,TRUE,,,,,,,
84689,0,0,TRUE,,,0,0,TRUE,,,,,,,
84690,0,0,TRUE,,,0,0,TRUE,,,,,,,
84691,0,0,TRUE,,,0,0,TRUE,,,,,,,
84692,0,0,TRUE,,,0,0,TRUE,,,,,,,
84693,0,0,TRUE,,,0,0,TRUE,,,,,,,
84694,1,1,TRUE,,,1,1,TRUE,,,,,,,
84695,1,1,TRUE,,,1,1,TRUE,,,,,,,
84696,0,0,TRUE,,,0,0,TRUE,,,,,,,
84697,0,0,TRUE,,,0,0,TRUE,,,,,,,
84698,0,0,TRUE,,,0,0,TRUE,,,,,,,
84699,0,0,TRUE,,,0,0,TRUE,,,,,,,
84700,1,1,TRUE,,,1,1,TRUE,,,,,,,
84701,0,0,TRUE,,,1,0,TRUE,,,,,,,
84702,0,0,TRUE,,,0,0,TRUE,,,,,,,
84703,1,1,TRUE,,,1,1,TRUE,,,,,,,
84704,0,0,TRUE,,,0,0,TRUE,,,,,,,
84705,0,0,TRUE,,,1,1,FALSE,,,,,,,
84706,0,0,TRUE,,,0,0,TRUE,,,,,,,
84707,0,0,TRUE,,,0,0,TRUE,,,,,,,
84708,0,0,TRUE,,,0,0,TRUE,,,,,,,
84709,0,1,FALSE,,,1,1,FALSE,,,,,,,
84710,0,0,TRUE,,,0,0,TRUE,,,,,,,
84711,0,0,TRUE,,,0,0,TRUE,,,,,,,
84712,1,1,TRUE,,,1,1,TRUE,,,,,,,
84713,0,0,TRUE,,,0,0,TRUE,,,,,,,
84714,0,0,TRUE,,,0,0,TRUE,,,,,,,
84715,0,0,TRUE,,,0,0,TRUE,,,,,,,
84716,0,0,TRUE,,,0,0,TRUE,,,,,,,
84717,0,0,TRUE,,,0,1,FALSE,,,,,,,
84718,0,0,TRUE,,,1,0,TRUE,,,,,,,
84719,0,0,TRUE,,,0,0,TRUE,,,,,,,
84720,0,0,TRUE,,,0,0,TRUE,,,,,,,
84721,0,0,TRUE,,,0,0,TRUE,,,,,,,
84722,0,0,TRUE,,,0,0,TRUE,,,,,,,
84723,0,0,TRUE,,,0,0,TRUE,,,,,,,
84724,0,0,TRUE,,,0,0,TRUE,,,,,,,
84725,0,1,FALSE,,,1,1,FALSE,,,,,,,
84726,0,0,TRUE,,,0,0,TRUE,,,,,,,
84727,0,0,TRUE,,,0,0,TRUE,,,,,,,
84728,0,0,TRUE,,,1,1,FALSE,,,,,,,
84729,0,1,FALSE,,,1,0,TRUE,,,,,,,
84730,0,0,TRUE,,,0,0,TRUE,,,,,,,
84731,0,0,TRUE,,,0,0,TRUE,,,,,,,
84732,0,0,TRUE,,,0,0,TRUE,,,,,,,
84733,0,0,TRUE,,,0,0,TRUE,,,,,,,
84734,0,0,TRUE,,,0,0,TRUE,,,,,,,
84735,0,0,TRUE,,,0,0,TRUE,,,,,,,
84736,0,0,TRUE,,,1,1,FALSE,,,,,,,
84737,0,0,TRUE,,,1,0,TRUE,,,,,,,
84738,0,0,TRUE,,,0,0,TRUE,,,,,,,
84739,0,0,TRUE,,,0,0,TRUE,,,,,,,
84740,0,0,TRUE,,,0,0,TRUE,,,,,,,
84741,0,0,TRUE,,,0,0,TRUE,,,,,,,
84742,0,0,TRUE,,,0,0,TRUE,,,,,,,
84743,0,1,FALSE,,,1,1,FALSE,,,,,,,
84744,0,0,TRUE,,,0,0,TRUE,,,,,,,
84745,0,0,TRUE,,,0,0,TRUE,,,,,,,
84746,0,0,TRUE,,,1,1,FALSE,,,,,,,
84747,1,1,TRUE,,,1,0,FALSE,,,,,,,
84748,0,0,TRUE,,,0,0,TRUE,,,,,,,
84749,0,0,TRUE,,,0,0,TRUE,,,,,,,
84750,0,0,TRUE,,,0,0,TRUE,,,,,,,
84751,0,0,TRUE,,,0,0,TRUE,,,,,,,
84752,0,0,TRUE,,,0,0,TRUE,,,,,,,
84753,0,0,TRUE,,,0,0,TRUE,,,,,,,
84754,0,0,TRUE,,,1,0,TRUE,,,,,,,
84755,0,0,TRUE,,,0,0,TRUE,,,,,,,
84756,0,0,TRUE,,,0,0,TRUE,,,,,,,
84757,1,0,FALSE,,,0,0,FALSE,,,,,,,
84758,0,0,TRUE,,,0,0,TRUE,,,,,,,
84759,0,0,TRUE,,,0,0,TRUE,,,,,,,
84760,0,0,TRUE,,,0,0,TRUE,,,,,,,
84761,0,0,TRUE,,,0,0,TRUE,,,,,,,
84762,0,0,TRUE,,,0,0,TRUE,,,,,,,
84763,0,0,TRUE,,,0,0,TRUE,,,,,,,
84764,0,0,TRUE,,,0,0,TRUE,,,,,,,
84765,0,0,TRUE,,,0,0,TRUE,,,,,,,
84766,0,0,TRUE,,,0,0,TRUE,,,,,,,
84767,0,0,TRUE,,,0,0,TRUE,,,,,,,
84768,0,0,TRUE,,,0,0,TRUE,,,,,,,
84769,0,0,TRUE,,,0,0,TRUE,,,,,,,
84770,0,0,TRUE,,,0,0,TRUE,,,,,,,
84771,0,0,TRUE,,,0,0,TRUE,,,,,,,
84772,0,0,TRUE,,,0,0,TRUE,,,,,,,
84773,0,0,TRUE,,,0,0,TRUE,,,,,,,
84774,0,0,TRUE,,,0,0,TRUE,,,,,,,
84775,0,0,TRUE,,,0,0,TRUE,,,,,,,
84776,0,0,TRUE,,,0,0,TRUE,,,,,,,
84777,0,0,TRUE,,,0,0,TRUE,,,,,,,
84778,0,0,TRUE,,,0,0,TRUE,,,,,,,
84779,0,0,TRUE,,,0,0,TRUE,,,,,,,
84780,0,0,TRUE,,,1,0,TRUE,,,,,,,
84781,0,0,TRUE,,,0,0,TRUE,,,,,,,
84782,1,1,TRUE,,,1,1,TRUE,,,,,,,
84783,0,0,TRUE,,,0,0,TRUE,,,,,,,
84784,0,0,TRUE,,,0,0,TRUE,,,,,,,
84785,0,0,TRUE,,,0,0,TRUE,,,,,,,
84786,0,0,TRUE,,,1,1,FALSE,,,,,,,
84787,0,0,TRUE,,,0,0,TRUE,,,,,,,
84788,0,0,TRUE,,,0,0,TRUE,,,,,,,
84789,0,0,TRUE,,,0,0,TRUE,,,,,,,
84790,0,0,TRUE,,,0,0,TRUE,,,,,,,
84791,0,0,TRUE,,,0,0,TRUE,,,,,,,
84792,0,0,TRUE,,,0,0,TRUE,,,,,,,
84793,1,0,FALSE,,,1,1,TRUE,,,,,,,
84794,0,0,TRUE,,,0,0,TRUE,,,,,,,
84795,0,0,TRUE,,,0,0,TRUE,,,,,,,
84796,0,0,TRUE,,,0,0,TRUE,,,,,,,
84797,0,0,TRUE,,,0,0,TRUE,,,,,,,
84798,0,0,TRUE,,,0,0,TRUE,,,,,,,
84799,0,0,TRUE,,,0,0,TRUE,,,,,,,
84800,0,0,TRUE,,,1,0,TRUE,,,,,,,
84801,0,0,TRUE,,,1,0,TRUE,,,,,,,
84802,0,0,TRUE,,,1,0,TRUE,,,,,,,
84803,0,0,TRUE,,,0,0,TRUE,,,,,,,
84804,0,0,TRUE,,,0,0,TRUE,,,,,,,
84805,0,0,TRUE,,,0,0,TRUE,,,,,,,
84806,0,0,TRUE,,,0,0,TRUE,,,,,,,
84807,0,1,FALSE,,,1,1,FALSE,,,,,,,
84808,0,0,TRUE,,,0,0,TRUE,,,,,,,
84809,0,0,TRUE,,,0,0,TRUE,,,,,,,
84810,0,0,TRUE,,,0,0,TRUE,,,,,,,
84811,1,1,TRUE,,,1,1,TRUE,,,,,,,
84812,0,0,TRUE,,,0,0,TRUE,,,,,,,
84813,0,0,TRUE,,,1,0,TRUE,,,,,,,
84814,0,0,TRUE,,,0,0,TRUE,,,,,,,
84815,0,0,TRUE,,,0,0,TRUE,,,,,,,
84816,0,0,TRUE,,,0,0,TRUE,,,,,,,
84817,1,0,FALSE,,,0,0,FALSE,,,,,,,
84818,0,0,TRUE,,,0,0,TRUE,,,,,,,
84819,0,0,TRUE,,,0,0,TRUE,,,,,,,
84820,0,0,TRUE,,,0,0,TRUE,,,,,,,
84821,0,0,TRUE,,,0,0,TRUE,,,,,,,
84822,0,0,TRUE,,,0,0,TRUE,,,,,,,
84823,0,0,TRUE,,,0,0,TRUE,,,,,,,
84824,0,0,TRUE,,,0,0,TRUE,,,,,,,
84825,0,0,TRUE,,,0,0,TRUE,,,,,,,
84826,0,0,TRUE,,,0,0,TRUE,,,,,,,
84827,0,0,TRUE,,,0,0,TRUE,,,,,,,
84828,0,0,TRUE,,,0,0,TRUE,,,,,,,
84829,1,1,TRUE,,,1,1,TRUE,,,,,,,
84830,1,0,FALSE,,,1,1,TRUE,,,,,,,
84831,0,0,TRUE,,,0,0,TRUE,,,,,,,
84832,0,0,TRUE,,,0,0,TRUE,,,,,,,
84833,0,0,TRUE,,,0,0,TRUE,,,,,,,
84834,0,0,TRUE,,,0,1,FALSE,,,,,,,
84835,0,0,TRUE,,,0,0,TRUE,,,,,,,
84836,0,0,TRUE,,,0,0,TRUE,,,,,,,
84837,0,0,TRUE,,,0,0,TRUE,,,,,,,
84838,0,0,TRUE,,,0,0,TRUE,,,,,,,
84839,0,0,TRUE,,,0,0,TRUE,,,,,,,
84840,0,0,TRUE,,,0,0,TRUE,,,,,,,
84841,0,0,TRUE,,,0,0,TRUE,,,,,,,
84842,0,0,TRUE,,,0,0,TRUE,,,,,,,
84843,0,0,TRUE,,,0,0,TRUE,,,,,,,
84844,0,0,TRUE,,,0,0,TRUE,,,,,,,
84845,0,0,TRUE,,,0,0,TRUE,,,,,,,
84846,0,0,TRUE,,,0,0,TRUE,,,,,,,
84847,0,0,TRUE,,,0,0,TRUE,,,,,,,
84848,1,1,TRUE,,,1,1,TRUE,,,,,,,
84849,0,0,TRUE,,,0,0,TRUE,,,,,,,
84850,0,0,TRUE,,,0,0,TRUE,,,,,,,
84851,0,0,TRUE,,,0,0,TRUE,,,,,,,
84852,0,0,TRUE,,,0,0,TRUE,,,,,,,
84853,0,0,TRUE,,,0,0,TRUE,,,,,,,
84854,0,0,TRUE,,,0,0,TRUE,,,,,,,
84855,0,0,TRUE,,,0,0,TRUE,,,,,,,
84856,1,1,TRUE,,,1,1,TRUE,,,,,,,
84857,0,0,TRUE,,,0,0,TRUE,,,,,,,
84858,0,0,TRUE,,,0,0,TRUE,,,,,,,
84859,0,0,TRUE,,,0,0,TRUE,,,,,,,
84860,0,0,TRUE,,,0,0,TRUE,,,,,,,
84861,1,0,FALSE,,,0,0,FALSE,,,,,,,
84862,0,0,TRUE,,,0,0,TRUE,,,,,,,
84863,0,0,TRUE,,,0,0,TRUE,,,,,,,
84864,0,0,TRUE,,,0,0,TRUE,,,,,,,
84865,0,1,FALSE,,,1,1,FALSE,,,,,,,
84866,0,0,TRUE,,,0,0,TRUE,,,,,,,
84867,0,0,TRUE,,,0,0,TRUE,,,,,,,
84868,0,0,TRUE,,,0,0,TRUE,,,,,,,
84869,0,0,TRUE,,,0,0,TRUE,,,,,,,
84870,0,0,TRUE,,,0,0,TRUE,,,,,,,
84871,0,0,TRUE,,,0,0,TRUE,,,,,,,
84872,0,0,TRUE,,,0,0,TRUE,,,,,,,
84873,0,0,TRUE,,,0,0,TRUE,,,,,,,
84874,0,0,TRUE,,,0,0,TRUE,,,,,,,
84875,0,0,TRUE,,,1,0,TRUE,,,,,,,
84876,1,0,FALSE,,,1,1,TRUE,,,,,,,
84877,1,0,FALSE,,,0,0,FALSE,,,,,,,
84878,0,0,TRUE,,,1,0,TRUE,,,,,,,
84879,0,0,TRUE,,,0,0,TRUE,,,,,,,
84880,0,0,TRUE,,,1,1,FALSE,,,,,,,
84881,1,0,FALSE,,,0,0,FALSE,,,,,,,
84882,0,0,TRUE,,,0,0,TRUE,,,,,,,
84883,0,0,TRUE,,,1,0,TRUE,,,,,,,
84884,1,0,FALSE,,,1,0,FALSE,,,,,,,
84885,0,0,TRUE,,,0,0,TRUE,,,,,,,
84886,0,0,TRUE,,,0,0,TRUE,,,,,,,
84887,0,0,TRUE,,,0,0,TRUE,,,,,,,
84888,0,0,TRUE,,,0,0,TRUE,,,,,,,
84889,1,1,TRUE,,,1,1,TRUE,,,,,,,
84890,0,0,TRUE,,,1,0,TRUE,,,,,,,
84891,0,0,TRUE,,,0,0,TRUE,,,,,,,
84892,0,0,TRUE,,,0,0,TRUE,,,,,,,
84893,1,0,FALSE,,,1,1,TRUE,,,,,,,
84894,0,0,TRUE,,,0,0,TRUE,,,,,,,
84895,1,0,FALSE,,,1,0,FALSE,,,,,,,
84896,0,0,TRUE,,,0,0,TRUE,,,,,,,
84897,0,0,TRUE,,,1,1,FALSE,,,,,,,
84898,0,0,TRUE,,,0,0,TRUE,,,,,,,
84899,0,0,TRUE,,,1,0,TRUE,,,,,,,
84900,0,0,TRUE,,,0,0,TRUE,,,,,,,
84901,0,0,TRUE,,,0,0,TRUE,,,,,,,
84902,1,1,TRUE,,,1,1,TRUE,,,,,,,
84903,0,0,TRUE,,,0,0,TRUE,,,,,,,
84904,0,0,TRUE,,,0,0,TRUE,,,,,,,
84905,0,0,TRUE,,,0,0,TRUE,,,,,,,
84906,0,0,TRUE,,,0,0,TRUE,,,,,,,
84907,0,0,TRUE,,,0,0,TRUE,,,,,,,
84908,0,0,TRUE,,,0,0,TRUE,,,,,,,
84909,0,0,TRUE,,,0,0,TRUE,,,,,,,
84910,0,0,TRUE,,,0,0,TRUE,,,,,,,
84911,0,0,TRUE,,,0,0,TRUE,,,,,,,
84912,0,0,TRUE,,,1,0,TRUE,,,,,,,
84913,0,0,TRUE,,,0,0,TRUE,,,,,,,
84914,0,0,TRUE,,,0,0,TRUE,,,,,,,
84915,0,0,TRUE,,,0,1,FALSE,,,,,,,
84916,0,0,TRUE,,,0,0,TRUE,,,,,,,
